-5.00974649,-0.00305185,0.00201422
-5.00174649,0.00201422,-0.00115970
-4.99374649,-0.00128178,-0.00268563
-4.98574649,0.00238044,0.00201422
-4.97774649,0.00616474,-0.00531022
-4.96974649,0.00335704,0.00146489
-4.96174649,0.00061037,0.00476089
-4.95374650,-0.00177007,0.00085452
-4.94574650,-0.00341807,-0.00067141
-4.93774650,0.00073244,0.00311289
-4.92974650,0.00439467,-0.00354015
-4.92174650,0.00189215,-0.00280770
-4.91374650,0.00488296,-0.00219733
-4.90574650,0.00189215,0.00286874
-4.89774650,-0.00268563,-0.00292978
-4.88974650,0.00122074,-0.00079348
-4.88174650,0.00427259,-0.00292978
-4.87374650,0.00250252,0.00311289
-4.86574650,0.00250252,-0.00030519
-4.85774650,0.00311289,0.00225837
-4.84974650,0.00463881,-0.00030519
-4.84174650,-0.00341807,-0.00103763
-4.83374650,0.00189215,0.00225837
-4.82574650,0.00714133,0.00390637
-4.81774650,0.00024415,-0.00384533
-4.80974650,-0.00354015,-0.00445570
-4.80174650,0.00073244,0.00061037
-4.79374650,0.00238044,-0.00115970
-4.78574650,-0.00103763,-0.00103763
-4.77774650,-0.00646992,0.00122074
-4.76974650,0.00024415,-0.00115970
-4.76174650,0.00714133,0.00201422
-4.75374650,0.00628681,0.00201422
-4.74574650,-0.00244148,-0.00445570
-4.73774650,-0.00207526,-0.00341807
-4.72974650,0.00189215,0.00189215
-4.72174650,0.00476089,-0.00042726
-4.71374650,0.00640889,0.00097659
-4.70574650,0.00109867,-0.00469985
-4.69774650,0.00036622,0.00170904
-4.68974650,-0.00244148,0.00250252
-4.68174650,-0.00030519,-0.00128178
-4.67374650,0.00225837,0.00286874
-4.66574650,0.00402844,-0.00115970
-4.65774650,-0.00244148,0.00170904
-4.64974650,-0.00573748,0.00122074
-4.64174650,0.00158696,-0.00164800
-4.63374650,0.00061037,0.00225837
-4.62574650,-0.00152593,-0.00354015
-4.61774650,0.00579852,-0.00207526
-4.60974650,0.00604266,-0.00128178
-4.60174651,0.00286874,0.00024415
-4.59374651,0.00012207,-0.00115970
-4.58574651,-0.00030519,-0.00396741
-4.57774651,0.00360118,0.00299081
-4.56974651,-0.00219733,0.00146489
-4.56174651,0.00048830,-0.00103763
-4.55374651,-0.00115970,-0.00622578
-4.54574651,-0.00329600,-0.00152593
-4.53774651,-0.00079348,0.00213630
-4.52974651,0.00360118,-0.00280770
-4.52174651,-0.00042726,-0.00531022
-4.51374651,-0.00152593,-0.00366222
-4.50574651,0.00024415,0.00213630
-4.49774651,0.00170904,-0.00067141
-4.48974651,-0.00177007,0.00311289
-4.48174651,0.00170904,0.00189215
-4.47374651,-0.00054933,0.00524918
-4.46574651,0.00097659,-0.00531022
-4.45774651,0.00250252,-0.00408948
-4.44974651,0.00024415,0.00134281
-4.44174651,0.00549333,-0.00079348
-4.43374651,-0.00030519,0.00073244
-4.42574651,0.00524918,-0.00128178
-4.41774651,0.00085452,-0.00683615
-4.40974651,-0.00244148,-0.00018311
-4.40174651,0.00262459,-0.00396741
-4.39374651,-0.00256355,0.00146489
-4.38574651,0.00323496,-0.00341807
-4.37774651,-0.00164800,-0.00164800
-4.36974651,0.00311289,-0.00103763
-4.36174651,0.00225837,0.00616474
-4.35374651,0.00225837,0.00201422
-4.34574651,0.00201422,0.00390637
-4.33774651,0.00323496,-0.00207526
-4.32974651,0.00213630,0.00085452
-4.32174651,0.00323496,-0.00683615
-4.31374651,0.00677511,0.00048830
-4.30574651,-0.00177007,-0.00482192
-4.29774651,0.00653096,-0.00231941
-4.28974651,0.00189215,-0.00164800
-4.28174651,0.00415052,-0.00256355
-4.27374651,-0.00354015,-0.00128178
-4.26574651,0.00415052,0.00238044
-4.25774651,0.00549333,-0.00329600
-4.24974651,0.00134281,-0.00079348
-4.24174652,0.00378430,0.00189215
-4.23374652,-0.00054933,0.00073244
-4.22574652,-0.00506607,-0.00177007
-4.21774652,0.00036622,-0.00421155
-4.20974652,0.00122074,0.00262459
-4.20174652,0.00769066,0.00201422
-4.19374652,-0.00207526,-0.00329600
-4.18574652,0.00476089,0.00286874
-4.17774652,0.00189215,0.00701926
-4.16974652,0.00439467,0.00415052
-4.16174652,0.00048830,0.00299081
-4.15374652,0.00170904,-0.00708029
-4.14574652,0.00274667,0.00073244
-4.13774652,0.00347911,0.00628681
-4.12974652,-0.00329600,0.00024415
-4.12174652,-0.00207526,-0.00396741
-4.11374652,-0.00018311,-0.00506607
-4.10574652,0.00146489,0.00415052
-4.09774652,0.00048830,-0.00030519
-4.08974652,-0.00244148,-0.00933866
-4.08174652,-0.00177007,-0.00079348
-4.07374652,0.00085452,0.00677511
-4.06574652,0.00122074,0.00378430
-4.05774652,-0.00244148,-0.00885037
-4.04974652,0.00146489,0.00360118
-4.04174652,0.00085452,0.00604266
-4.03374652,0.00000000,-0.00433363
-4.02574652,0.00274667,-0.00207526
-4.01774652,0.00439467,0.00012207
-4.00974652,0.00592059,0.00567644
-4.00174652,-0.00054933,-0.00292978
-3.99374652,0.00170904,0.00048830
-3.98574652,0.00500504,0.00061037
-3.97774652,0.00134281,0.00122074
-3.96974652,0.00189215,0.00122074
-3.96174652,0.00714133,0.00299081
-3.95374652,-0.00079348,-0.00128178
-3.94574652,0.00061037,0.00311289
-3.93774652,0.00097659,-0.00366222
-3.92974652,0.00286874,-0.00469985
-3.92174652,0.00024415,0.00311289
-3.91374652,0.00000000,-0.00091556
-3.90574652,0.00238044,-0.00195318
-3.89774652,0.00274667,-0.00164800
-3.88974653,0.00402844,-0.00207526
-3.88174653,0.00225837,-0.00018311
-3.87374653,0.00488296,-0.00103763
-3.86574653,0.00335704,0.00158696
-3.85774653,0.00311289,-0.00103763
-3.84974653,-0.00030519,-0.00018311
-3.84174653,0.00012207,-0.00091556
-3.83374653,0.00463881,0.00073244
-3.82574653,0.00061037,0.00714133
-3.81774653,-0.00067141,0.00201422
-3.80974653,-0.00421155,-0.00103763
-3.80174653,-0.00207526,0.00213630
-3.79374653,0.00323496,0.00360118
-3.78574653,0.00274667,0.00390637
-3.77774653,0.00286874,-0.00469985
-3.76974653,0.00170904,0.00311289
-3.76174653,0.00201422,-0.00164800
-3.75374653,-0.00408948,-0.00030519
-3.74574653,-0.00195318,-0.00140385
-3.73774653,-0.00207526,0.00262459
-3.72974653,0.00109867,0.00805689
-3.72174653,0.00189215,0.00073244
-3.71374653,0.00122074,-0.00128178
-3.70574653,0.00537126,-0.00317392
-3.69774653,0.00000000,-0.00231941
-3.68974653,-0.00433363,0.00402844
-3.68174653,0.00109867,-0.00207526
-3.67374653,-0.00115970,-0.00152593
-3.66574653,0.00097659,0.00134281
-3.65774653,-0.00573748,-0.00030519
-3.64974653,-0.00091556,0.00189215
-3.64174653,-0.00030519,0.00122074
-3.63374653,-0.00366222,0.00048830
-3.62574653,0.00036622,-0.00292978
-3.61774653,0.00378430,-0.00305185
-3.60974653,-0.00207526,0.00170904
-3.60174653,0.00085452,-0.00244148
-3.59374653,-0.00152593,0.00286874
-3.58574653,0.00146489,0.00335704
-3.57774653,-0.00317392,0.00250252
-3.56974653,-0.00128178,-0.00091556
-3.56174653,0.00427259,-0.00177007
-3.55374653,-0.00354015,-0.00518815
-3.54574653,0.00000000,0.00567644
-3.53774654,0.00579852,0.00640889
-3.52974654,0.00000000,0.00579852
-3.52174654,0.00830103,-0.00256355
-3.51374654,0.00238044,-0.00445570
-3.50574654,0.00476089,0.00347911
-3.49774654,0.00378430,0.00134281
-3.48974654,0.00085452,-0.00518815
-3.48174654,-0.00115970,0.00427259
-3.47374654,0.00122074,0.00134281
-3.46574654,-0.00280770,-0.00128178
-3.45774654,-0.00219733,0.00402844
-3.44974654,0.00201422,-0.00091556
-3.44174654,0.00427259,0.00048830
-3.43374654,0.00024415,0.00109867
-3.42574654,-0.00280770,-0.00506607
-3.41774654,-0.00280770,0.00158696
-3.40974654,-0.00482192,-0.00091556
-3.40174654,-0.00280770,0.00347911
-3.39374654,0.00036622,-0.00177007
-3.38574654,0.00756859,0.00427259
-3.37774654,0.00024415,-0.00396741
-3.36974654,-0.00195318,0.00402844
-3.36174654,0.00134281,-0.00329600
-3.35374654,0.00085452,0.00463881
-3.34574654,-0.00079348,0.00225837
-3.33774654,-0.00317392,-0.00128178
-3.32974654,0.00274667,0.00402844
-3.32174654,-0.00329600,-0.00244148
-3.31374654,0.00274667,-0.00164800
-3.30574654,0.00097659,-0.00103763
-3.29774654,-0.00366222,0.00097659
-3.28974654,-0.00305185,-0.00128178
-3.28174654,0.00170904,-0.00140385
-3.27374654,-0.00787378,-0.00244148
-3.26574654,0.00463881,0.00225837
-3.25774654,-0.00103763,0.00122074
-3.24974654,-0.00079348,-0.00018311
-3.24174654,0.00134281,-0.00317392
-3.23374654,0.00158696,0.00085452
-3.22574654,-0.00494400,0.00225837
-3.21774654,0.00238044,0.00262459
-3.20974654,0.00665304,0.00250252
-3.20174654,0.00665304,0.00061037
-3.19374654,0.00109867,-0.00128178
-3.18574655,0.00073244,0.00347911
-3.17774655,-0.00054933,0.00274667
-3.16974655,0.00488296,-0.00164800
-3.16174655,-0.00042726,-0.00396741
-3.15374655,0.00012207,-0.00079348
-3.14574655,0.00024415,0.00201422
-3.13774655,0.00274667,0.00347911
-3.12974655,0.00109867,-0.00231941
-3.12174655,0.00238044,0.00213630
-3.11374655,0.00073244,0.00048830
-3.10574655,0.00048830,-0.00256355
-3.09774655,0.00061037,0.00640889
-3.08974655,-0.00067141,0.00415052
-3.08174655,-0.00292978,0.00134281
-3.07374655,0.00000000,0.00109867
-3.06574655,0.00061037,-0.00152593
-3.05774655,0.00134281,-0.00207526
-3.04974655,0.00012207,0.00122074
-3.04174655,0.00189215,-0.00152593
-3.03374655,0.00213630,-0.00115970
-3.02574655,0.00286874,0.00146489
-3.01774655,0.00109867,-0.00244148
-3.00974655,-0.00018311,-0.00140385
-3.00174655,0.00299081,0.00189215
-2.99374655,0.00335704,-0.00408948
-2.98574655,-0.00018311,-0.00195318
-2.97774655,0.00122074,-0.00384533
-2.96974655,0.00122074,-0.00128178
-2.96174655,-0.00366222,-0.00054933
-2.95374655,0.00262459,-0.00659200
-2.94574655,-0.00030519,0.00109867
-2.93774655,-0.00408948,0.00073244
-2.92974655,-0.00231941,0.00189215
-2.92174655,-0.00317392,0.00158696
-2.91374655,0.00213630,0.00476089
-2.90574655,-0.00091556,0.00201422
-2.89774655,-0.00030519,0.00036622
-2.88974655,0.00061037,0.00262459
-2.88174655,0.00549333,0.00048830
-2.87374655,0.00061037,0.00158696
-2.86574655,0.00073244,0.00347911
-2.85774655,-0.00164800,-0.00231941
-2.84974655,0.00048830,-0.00054933
-2.84174655,0.00109867,0.00311289
-2.83374656,0.00274667,-0.00354015
-2.82574656,-0.00018311,-0.00292978
-2.81774656,0.00122074,-0.00091556
-2.80974656,0.00274667,0.00579852
-2.80174656,0.00347911,0.00653096
-2.79374656,0.00097659,0.00189215
-2.78574656,-0.00256355,0.00061037
-2.77774656,0.00274667,0.00170904
-2.76974656,-0.00329600,0.00061037
-2.76174656,0.00036622,-0.00018311
-2.75374656,-0.00292978,-0.00408948
-2.74574656,0.00000000,-0.00207526
-2.73774656,0.00213630,0.00250252
-2.72974656,-0.00219733,-0.00659200
-2.72174656,-0.00152593,-0.00018311
-2.71374656,0.00097659,-0.00079348
-2.70574656,-0.00115970,0.00146489
-2.69774656,0.00250252,0.00451674
-2.68974656,0.00158696,0.00323496
-2.68174656,-0.00195318,0.00213630
-2.67374656,0.00402844,0.00085452
-2.66574656,0.00402844,-0.00292978
-2.65774656,0.00048830,0.00451674
-2.64974656,-0.00268563,0.00085452
-2.64174656,0.00213630,-0.00067141
-2.63374656,-0.00042726,0.00146489
-2.62574656,0.00335704,-0.00177007
-2.61774656,-0.00445570,0.00335704
-2.60974656,0.00158696,0.00390637
